Tractor Name,Year,Hours,Company,Company URL,URL
Case IH PUMA 165,2008,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/terrea-sas/481b159a,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-165/zhtfvppk.html
Case IH PUMA 185,2014,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/terrinov/c75dc200,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185/oolo0hqi.html
Case IH PUMA 240CVX,2018,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/terrinov/c75dc200,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240cvx/lm0onfsh.html
Case IH PUMA 185 FULL,2014,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/terrinov/c75dc200,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185-full/roxiqlwg.html
Case IH PUMA 200MC,2021,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/terrinov/c75dc200,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-200mc/zcqdsfpd.html
Case IH PUMA 165,2020,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agri-86/e2aeac93,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-165/vivoqpun.html
Case IH PUMA CVX 215,2013,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/patoux-equipagri/b5ab0dac,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-cvx-215/mjnczgpo.html
Case IH Puma 165,2021,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/a1-traktor-de-tiemann-landtechnik-gmbh-co/464b0800,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-165/xhnqlmwp.html
Case IH puma 150 cvx CVX,2016,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150-cvx-cvx/ubxeybod.html
Case IH puma 240 cvx stage v CVX,2022,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx-stage-v-cvx/tnvkupol.html
Case IH Puma 240 CVX Stage V,2022,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/landtechnik-schulze-lammers/17d9b938,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx-stage-v/ueuqpevf.html
Case IH Puma 165,2019,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/b-k-traktoren-vertriebs-gmbh/baa589e0,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-165/vmnpomsk.html
Case IH puma 230,2013,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/e-farm-gmbh/a39db191,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-230/xjmprnod.html
Case IH IH PUMA 240 CVX,2020,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dll/794bec45,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-ih-puma-240-cvx/rcznznlq.html
Case IH Puma 210,2009,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/merkantil-export-import-gmbh/7812f4d5,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-210/vbtloerc.html
